,Node/Line,Generator_ID,Parameter,Category,Case,Scenario,Year,Climate Year,Value,Simulation_ID,Node 1,Path,Simulation_type,Sector
11730,DE00-SE04,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2410.02674307,NT2025-1982,,,IoSN Lite,Electricity
11731,DE00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2237.15656249,NT2025-1982,,,IoSN Lite,Electricity
11732,DEKF-DKKF,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,577.67607121,NT2025-1982,,,IoSN Lite,Electricity
11733,DKE1-DKKF,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,6.67141957,NT2025-1982,,,IoSN Lite,Electricity
11734,DKE1-DKW1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,254.52214558,NT2025-1982,,,IoSN Lite,Electricity
11735,DKE1-SE04,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,3984.80633081,NT2025-1982,,,IoSN Lite,Electricity
11736,DKW1-NL00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,722.88555682,NT2025-1982,,,IoSN Lite,Electricity
11737,DKW1-NOS0,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,5708.78064583,NT2025-1982,,,IoSN Lite,Electricity
11738,DKW1-SE03,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2380.97902349,NT2025-1982,,,IoSN Lite,Electricity
11739,DKW1-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1904.63511419,NT2025-1982,,,IoSN Lite,Electricity
11740,EE00-FI00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,766.23195701,NT2025-1982,,,IoSN Lite,Electricity
11741,EE00-LV00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1895.38908475,NT2025-1982,,,IoSN Lite,Electricity
11742,ES00-FR00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,6762.15325134,NT2025-1982,,,IoSN Lite,Electricity
11743,ES00-PT00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,7456.86827226,NT2025-1982,,,IoSN Lite,Electricity
11744,FI00-SE01,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,160.5256215,NT2025-1982,,,IoSN Lite,Electricity
11745,FI00-SE03,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1113.36195068,NT2025-1982,,,IoSN Lite,Electricity
11746,FR00-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,34384.46902142,NT2025-1982,,,IoSN Lite,Electricity
11747,FR00-LUF1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,886.63588361,NT2025-1982,,,IoSN Lite,Electricity
11748,FR00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,13518.37901262,NT2025-1982,,,IoSN Lite,Electricity
11749,FR15-ITCO,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,3.50314253,NT2025-1982,,,IoSN Lite,Electricity
11750,GR00-GR03,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1974.41227769,NT2025-1982,,,IoSN Lite,Electricity
11751,GR00-ITS1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2997.70087647,NT2025-1982,,,IoSN Lite,Electricity
11752,GR00-MK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,401.65718996,NT2025-1982,,,IoSN Lite,Electricity
11753,GR00-TR00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,5716.55992505,NT2025-1982,,,IoSN Lite,Electricity
11754,HR00-HU00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,3982.59968056,NT2025-1982,,,IoSN Lite,Electricity
11755,HR00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,37.24586932,NT2025-1982,,,IoSN Lite,Electricity
11756,HR00-SI00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2266.35581903,NT2025-1982,,,IoSN Lite,Electricity
11757,HU00-RO00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,272.62844233,NT2025-1982,,,IoSN Lite,Electricity
11758,HU00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,221.64194433,NT2025-1982,,,IoSN Lite,Electricity
11759,HU00-SI00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,120.84909698,NT2025-1982,,,IoSN Lite,Electricity
11760,HU00-SK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,973.86329099,NT2025-1982,,,IoSN Lite,Electricity
11761,HU00-UA01,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2522.9586216,NT2025-1982,,,IoSN Lite,Electricity
11762,IE00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1037.51393184,NT2025-1982,,,IoSN Lite,Electricity
11763,IE00-UKNI,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,632.05224474,NT2025-1982,,,IoSN Lite,Electricity
11764,ITCN-ITCO,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,257.5854951,NT2025-1982,,,IoSN Lite,Electricity
11765,ITCN-ITCS,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,406.76717623,NT2025-1982,,,IoSN Lite,Electricity
11766,ITCN-ITN1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2555.69935716,NT2025-1982,,,IoSN Lite,Electricity
11767,ITCO-ITSA,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,22.58401227,NT2025-1982,,,IoSN Lite,Electricity
11768,ITCS-ITS1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,31.67424593,NT2025-1982,,,IoSN Lite,Electricity
11769,ITCS-ITSA,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1121.43451548,NT2025-1982,,,IoSN Lite,Electricity
11770,ITCS-ME00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,159.1249152,NT2025-1982,,,IoSN Lite,Electricity
11771,ITN1-SI00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,93.84238669,NT2025-1982,,,IoSN Lite,Electricity
11772,ITS1-ITSI,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,6033.99921427,NT2025-1982,,,IoSN Lite,Electricity
11773,ITSI-MT00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1684.87524553,NT2025-1982,,,IoSN Lite,Electricity
11774,LT00-LV00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,427.51713418,NT2025-1982,,,IoSN Lite,Electricity
11775,LT00-PL00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2029.57387971,NT2025-1982,,,IoSN Lite,Electricity
11776,LT00-SE04,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,326.93059467,NT2025-1982,,,IoSN Lite,Electricity
11777,ME00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,120.46568703,NT2025-1982,,,IoSN Lite,Electricity
11778,MK00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,66.42028505,NT2025-1982,,,IoSN Lite,Electricity
11779,NL00-NOS0,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2684.44026028,NT2025-1982,,,IoSN Lite,Electricity
11780,NL00-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1518.37982464,NT2025-1982,,,IoSN Lite,Electricity
11781,NOM1-NON1,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,62.41895358,NT2025-1982,,,IoSN Lite,Electricity
11782,NOM1-NOS0,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,7020.11758073,NT2025-1982,,,IoSN Lite,Electricity
11783,NOM1-SE02,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1321.36474189,NT2025-1982,,,IoSN Lite,Electricity
11784,NON1-SE01,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,3122.47774349,NT2025-1982,,,IoSN Lite,Electricity
11785,NON1-SE02,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1026.55883904,NT2025-1982,,,IoSN Lite,Electricity
11786,NOS0-SE03,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,4068.10028872,NT2025-1982,,,IoSN Lite,Electricity
11787,NOS0-UK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,6302.23460013,NT2025-1982,,,IoSN Lite,Electricity
11788,PL00-SE04,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1244.88467974,NT2025-1982,,,IoSN Lite,Electricity
11789,PLE0-SK00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,812.02756686,NT2025-1982,,,IoSN Lite,Electricity
11790,PLI0-PL00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,11322.16862774,NT2025-1982,,,IoSN Lite,Electricity
11791,RO00-RS00,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2068.74679652,NT2025-1982,,,IoSN Lite,Electricity
11792,RO00-UA01,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,1182.40164653,NT2025-1982,,,IoSN Lite,Electricity
11793,SE01-SE02,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,7239.89878692,NT2025-1982,,,IoSN Lite,Electricity
11794,SE02-SE03,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,35064.18426174,NT2025-1982,,,IoSN Lite,Electricity
11795,SE03-SE04,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,20147.99264722,NT2025-1982,,,IoSN Lite,Electricity
11796,SK00-UA01,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2229.24699719,NT2025-1982,,,IoSN Lite,Electricity
11797,UK00-UKNI,,Flow,Interconnection,Reference Grid,National Trends,2025,1982,2215.21575571,NT2025-1982,,,IoSN Lite,Electricity
11798,AL00-GR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,247.17408613,NT2025-1982,,,IoSN Lite,Electricity
11799,AL00-ME00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,456.99980955,NT2025-1982,,,IoSN Lite,Electricity
11800,AL00-MK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,304.284888,NT2025-1982,,,IoSN Lite,Electricity
11801,AL00-RS00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1462.18743174,NT2025-1982,,,IoSN Lite,Electricity
11802,AT00-CH00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1658.59515141,NT2025-1982,,,IoSN Lite,Electricity
11803,AT00-CZ00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2605.69227587,NT2025-1982,,,IoSN Lite,Electricity
11804,AT00-DE00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,14930.56062904,NT2025-1982,,,IoSN Lite,Electricity
11805,AT00-HU00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1475.41926572,NT2025-1982,,,IoSN Lite,Electricity
11806,AT00-ITN1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,169.34156873,NT2025-1982,,,IoSN Lite,Electricity
11807,AT00-SI00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1648.38103508,NT2025-1982,,,IoSN Lite,Electricity
11808,BA00-HR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,44.53904637,NT2025-1982,,,IoSN Lite,Electricity
11809,BA00-ME00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,11.69063974,NT2025-1982,,,IoSN Lite,Electricity
11810,BA00-RS00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,130.53490032,NT2025-1982,,,IoSN Lite,Electricity
11811,BE00-DE00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1678.37777896,NT2025-1982,,,IoSN Lite,Electricity
11812,BE00-FR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,23182.55134531,NT2025-1982,,,IoSN Lite,Electricity
11813,BE00-LUG1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,142.43094483,NT2025-1982,,,IoSN Lite,Electricity
11814,BE00-NL00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3593.43727551,NT2025-1982,,,IoSN Lite,Electricity
11815,BE00-UK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3818.87181803,NT2025-1982,,,IoSN Lite,Electricity
11816,BG00-GR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,223.40603703,NT2025-1982,,,IoSN Lite,Electricity
11817,BG00-MK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,59.83660031,NT2025-1982,,,IoSN Lite,Electricity
11818,BG00-RO00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,6201.14181566,NT2025-1982,,,IoSN Lite,Electricity
11819,BG00-RS00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1042.66495141,NT2025-1982,,,IoSN Lite,Electricity
11820,BG00-TR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3.85521205,NT2025-1982,,,IoSN Lite,Electricity
11821,CH00-DE00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,8363.06314207,NT2025-1982,,,IoSN Lite,Electricity
11822,CH00-FR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,23663.10106959,NT2025-1982,,,IoSN Lite,Electricity
11823,CH00-ITN1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,171.82898109,NT2025-1982,,,IoSN Lite,Electricity
11824,CZ00-DE00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2626.07290444,NT2025-1982,,,IoSN Lite,Electricity
11825,CZ00-PLE0,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,250.34197299,NT2025-1982,,,IoSN Lite,Electricity
11826,CZ00-SK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,484.85397281,NT2025-1982,,,IoSN Lite,Electricity
11827,DE00-DEKF,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1016.16516611,NT2025-1982,,,IoSN Lite,Electricity
11828,DE00-DKE1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,944.92622637,NT2025-1982,,,IoSN Lite,Electricity
11829,DE00-DKW1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,5368.67100143,NT2025-1982,,,IoSN Lite,Electricity
11830,DE00-FR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,16735.67179814,NT2025-1982,,,IoSN Lite,Electricity
11831,DE00-LUV1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,178.3880488,NT2025-1982,,,IoSN Lite,Electricity
11832,DE00-NL00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,10147.84568157,NT2025-1982,,,IoSN Lite,Electricity
11833,DE00-NOS0,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,5054.57522718,NT2025-1982,,,IoSN Lite,Electricity
11834,DE00-PLE0,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2299.77933256,NT2025-1982,,,IoSN Lite,Electricity
11835,DE00-SE04,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1802.07817276,NT2025-1982,,,IoSN Lite,Electricity
11836,DE00-UK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,6246.55924203,NT2025-1982,,,IoSN Lite,Electricity
11837,DEKF-DKKF,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,193.32211768,NT2025-1982,,,IoSN Lite,Electricity
11838,DKE1-DKKF,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2430.00220088,NT2025-1982,,,IoSN Lite,Electricity
11839,DKE1-DKW1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2219.20789432,NT2025-1982,,,IoSN Lite,Electricity
11840,DKE1-SE04,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3531.57719871,NT2025-1982,,,IoSN Lite,Electricity
11841,DKW1-NL00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1270.92052439,NT2025-1982,,,IoSN Lite,Electricity
11842,DKW1-NOS0,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,5227.17399636,NT2025-1982,,,IoSN Lite,Electricity
11843,DKW1-SE03,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2185.01456117,NT2025-1982,,,IoSN Lite,Electricity
11844,DKW1-UK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,5938.00548749,NT2025-1982,,,IoSN Lite,Electricity
11845,EE00-FI00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2225.92794627,NT2025-1982,,,IoSN Lite,Electricity
11846,EE00-LV00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,769.09694036,NT2025-1982,,,IoSN Lite,Electricity
11847,ES00-FR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,26672.14679553,NT2025-1982,,,IoSN Lite,Electricity
11848,ES00-PT00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,6058.02970048,NT2025-1982,,,IoSN Lite,Electricity
11849,FI00-SE01,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,11207.31330625,NT2025-1982,,,IoSN Lite,Electricity
11850,FI00-SE03,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2955.31581655,NT2025-1982,,,IoSN Lite,Electricity
11851,FR00-ITN1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,29.98599862,NT2025-1982,,,IoSN Lite,Electricity
11852,FR00-UK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,6888.97941687,NT2025-1982,,,IoSN Lite,Electricity
11853,FR15-ITCO,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1100.19583583,NT2025-1982,,,IoSN Lite,Electricity
11854,GR00-GR03,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,0.70470134,NT2025-1982,,,IoSN Lite,Electricity
11855,GR00-ITS1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,471.14923745,NT2025-1982,,,IoSN Lite,Electricity
11856,GR00-MK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2084.4577262,NT2025-1982,,,IoSN Lite,Electricity
11857,GR00-TR00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,4.68718045,NT2025-1982,,,IoSN Lite,Electricity
11858,HR00-HU00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,738.44524778,NT2025-1982,,,IoSN Lite,Electricity
11859,HR00-RS00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3261.1525446,NT2025-1982,,,IoSN Lite,Electricity
11860,HR00-SI00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1207.87374735,NT2025-1982,,,IoSN Lite,Electricity
11861,HU00-RO00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,7538.20308792,NT2025-1982,,,IoSN Lite,Electricity
11862,HU00-RS00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,3754.15783215,NT2025-1982,,,IoSN Lite,Electricity
11863,HU00-SI00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,344.60621343,NT2025-1982,,,IoSN Lite,Electricity
11864,HU00-SK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2866.21639099,NT2025-1982,,,IoSN Lite,Electricity
11865,IE00-UK00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2619.81298859,NT2025-1982,,,IoSN Lite,Electricity
11866,IE00-UKNI,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,853.47940331,NT2025-1982,,,IoSN Lite,Electricity
11867,ITCN-ITCO,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,1257.24805511,NT2025-1982,,,IoSN Lite,Electricity
11868,ITCN-ITCS,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,14256.05648707,NT2025-1982,,,IoSN Lite,Electricity
11869,ITCN-ITN1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,5628.51500199,NT2025-1982,,,IoSN Lite,Electricity
11870,ITCO-ITSA,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,2118.93926558,NT2025-1982,,,IoSN Lite,Electricity
11871,ITCS-ITS1,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,19174.27894643,NT2025-1982,,,IoSN Lite,Electricity
11872,ITCS-ITSA,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,497.16182323,NT2025-1982,,,IoSN Lite,Electricity
11873,ITCS-ME00,,Flow Back,Interconnection,Reference Grid,National Trends,2025,1982,4475.73938785,NT2025-1982,,,IoSN Lite,Electricity
